URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,Data Provided By,Source Link,Department,Dataset Page,routing_approval,api_endpoint,Frequency,capabilities,test,definitionExpression,maxScale,htmlPopupType,copyrightText,geometryType,hasAttachments,Publishing Department,defaultVisibility,id,Spatial Reference wkid,Source,displayField,minScale,currentVersion,Agency,Category Tile,Tags,Microsite,owner_uid,View Moderation Status,provenance
https://data.austintexas.gov/d/ykw4-j3aj,ykw4-j3aj,true,false,,data.austintexas.gov,dataset,Declared  Dangerous Dogs,1519,08/30/2012 06:27:00 PM +0000,05/05/2016 07:30:00 PM +0000,Public Safety,"dangerous,dogs,public safety,pets,animals",726,Austin Animal Center,,,published,,,City of Austin,http://www.austintexas.gov,Animal Services,,,https://data.austintexas.gov/resource/ykw4-j3aj.json,As Needed,,,,,,,,,,,,,,,,,,,,,p3dk-w2wy,Not in Queue,official
https://data.austintexas.gov/d/dv3q-tn2r,dv3q-tn2r,false,false,,data.austintexas.gov,dataset,City of Austin Property Inventory,991,12/18/2011 09:46:00 PM +0000,06/25/2012 03:37:00 PM +0000,Government,,158,Charles Boas,,,published,,,CIty of Austin,,,,,https://data.austintexas.gov/resource/dv3q-tn2r.json,,,,,,,,,,,,,,,,,,,,,,rg26-b5nd,Not in Queue,official
https://data.austintexas.gov/d/bpa2-q2tj,bpa2-q2tj,true,false,,data.austintexas.gov,gis map,Address Points,1666,06/29/2015 06:03:00 PM +0000,02/03/2017 07:37:00 PM +0000,Geodata,"address,location,points",955,Aubrey Drescher,,Public Domain,published,,,Communications and Technology Management/9-1-1 Addressing,,,,,https://data.austintexas.gov/resource/bpa2-q2tj.json,,,,,,,,,,,,,,,,,,,,,,gz88-dpub,Not in Queue,official
https://data.austintexas.gov/d/3syk-w9eu,3syk-w9eu,true,false,,data.austintexas.gov,dataset,Issued Construction Permits,7638,07/09/2015 07:05:00 PM +0000,02/21/2017 10:35:00 AM +0000,Permitting,"building,electrical,mechanical,plumbing,permits,driveway,sidewalk,development,services,land development code,permit center,one texas center,blds",1360,Julia,julia.robbins@austintexas.gov,Public Domain,published,,,Development Services Department,,Development Services,,,https://data.austintexas.gov/resource/3syk-w9eu.json,Daily,,,,,,,,,,,,,,,,,,,,,g2b7-fzfu,Not in Queue,official
https://data.austintexas.gov/d/uxwx-55kj,uxwx-55kj,true,false,,data.austintexas.gov,dataset,"Current Small Business Enterprise, SBE, Certfied Vendors",1501,07/15/2015 07:26:00 PM +0000,02/20/2017 01:00:00 PM +0000,Financial,"small business enterprise,sbe,small,business,enterprise,certified,certification,vendor,finance,smbr",854,carawaym,SMBRCertification@austintexas.gov,Open Data Commons Open Database License,published,,,City of Austin,https://www.austintexas.gov/financeonline/finance/index.cfm,Financial Services,,,https://data.austintexas.gov/resource/uxwx-55kj.json,Weekly,,,,,,,,,,,,,,,,,,,,,jdd4-9bij,Not in Queue,official
https://data.austintexas.gov/d/rfif-mmvg,rfif-mmvg,true,false,,data.austintexas.gov,dataset,Recycling Schedules,933,07/18/2012 02:09:00 PM +0000,03/07/2013 10:07:00 PM +0000,Government,"recycle,resource,trash,brush collection,bulky,recycling",327,opendataatx,,,published,,,City of Austin,http://www.austintexas.gov,Austin Resource Recovery,,,https://data.austintexas.gov/resource/rfif-mmvg.json,As Needed,,,,,,,,,,,,,,,,,,,,,99uc-9byy,Not in Queue,official
https://data.austintexas.gov/d/nttt-2a35,nttt-2a35,true,false,,data.austintexas.gov,dataset,Adult and Children Vaccinations Provided,1158,10/02/2012 09:36:00 PM +0000,02/02/2017 03:55:00 PM +0000,Health,"vaccinations,hhsd,vfc,immunized,fdhealth",465,opendataatx,,,published,,,City of Austin,http://www.austintexas.gov,Austin Public Health,,,https://data.austintexas.gov/resource/nttt-2a35.json,Monthly,,,,,,,,,,,,,,,,,,,,,99uc-9byy,Not in Queue,official
https://data.austintexas.gov/d/vsbg-t3e9,vsbg-t3e9,true,false,,data.austintexas.gov,dataset,City of Austin Performance Measures,788,08/24/2015 08:30:00 PM +0000,02/20/2017 01:00:00 PM +0000,Financial,"performance,measures,performance measures",388,carawaym,coa.budget@austintexas.gov,Open Data Commons Open Database License,published,,,City of Austin,http://www.austintexas.gov/budget/eperf/index.cfm,Financial Services,,,https://data.austintexas.gov/resource/vsbg-t3e9.json,Weekly,,,,,,,,,,,,,,,,,,,,,jdd4-9bij,Not in Queue,official
https://data.austintexas.gov/d/it3m-vb7j,it3m-vb7j,true,false,,data.austintexas.gov,href,Zoning,900,12/12/2011 02:42:00 PM +0000,08/25/2015 10:46:00 PM +0000,,,390,opendataatx,,,published,,,City of Austin,,Communication and Technology Management,,,https://data.austintexas.gov/resource/it3m-vb7j.json,Monthly,,,,,,,,,,,,,,,,,,,,,99uc-9byy,Not in Queue,official
https://data.austintexas.gov/d/ci6h-vmgm,ci6h-vmgm,true,false,,data.austintexas.gov,gis map,Neighborhood Planning Areas,1421,03/05/2015 03:19:00 PM +0000,02/03/2017 07:58:00 PM +0000,Neighborhood,"neighborhood,planning,areas,npa",501,Aubrey Drescher,,Public Domain,published,,,Communication and Technology Management,,,,,https://data.austintexas.gov/resource/ci6h-vmgm.json,,,,,,,,,,,,,,,,,,,,,,gz88-dpub,Not in Queue,official
https://data.austintexas.gov/d/3237-g9rs,3237-g9rs,true,false,,data.austintexas.gov,dataset,Economic Development Compliance: Active Chapter 380 Agreement Evaluation Criteria,965,02/10/2014 08:51:00 PM +0000,11/03/2016 09:53:00 PM +0000,,,331,Melissa Alvarado,,,published,,,,,Economic Development,,,https://data.austintexas.gov/resource/3237-g9rs.json,As Needed,,,,,,,,,,,,,,,,,,,,,kzrv-d9p3,Not in Queue,official
https://data.austintexas.gov/d/a2zj-3chk,a2zj-3chk,true,false,,data.austintexas.gov,dataset,Cemeteries Location,71,09/22/2015 05:16:00 PM +0000,09/22/2015 05:16:00 PM +0000,Government,,255,Betty,,Public Domain,published,,,,http://www.austintexas.gov/department/cemeteries,Parks & Recreation,,,https://data.austintexas.gov/resource/a2zj-3chk.json,As Needed,,,,,,,,,,,,,,,,,,,,,wpqw-45f6,Not in Queue,official
https://data.austintexas.gov/d/c2c6-6rve,c2c6-6rve,false,false,,data.austintexas.gov,gis map,Land Use 2012,770,03/12/2015 03:11:00 PM +0000,08/27/2016 07:09:00 PM +0000,Geodata,"planning,cadastre,land use,appraisal,urban,comprehensive",389,Ben Vanderford,,Public Domain,published,,,Planning and Zoning,,Planning and Zoning,,,https://data.austintexas.gov/resource/c2c6-6rve.json,As Needed,,,,,,,,,,,,,,,,,,,,,nhfc-9rge,Not in Queue,official
https://data.austintexas.gov/d/7ti8-tuax,7ti8-tuax,true,false,,data.austintexas.gov,dataset,Council Member Tovo Resolutions,1200,10/01/2014 08:59:00 PM +0000,10/01/2014 09:00:00 PM +0000,Government,"resolutions,tovo,city council",280,AustinGo,,Public Domain,published,,,City of Austin,http://www.austintexas.gov/government,Other,,,https://data.austintexas.gov/resource/7ti8-tuax.json,As Needed,,,,,,,,,,,,,,,,,,,,,czye-wfgc,Not in Queue,official
https://data.austintexas.gov/d/uphq-h3jn,uphq-h3jn,true,false,,data.austintexas.gov,gis map,Watershed Floodplain Model,1257,03/05/2015 09:24:00 PM +0000,08/26/2016 11:41:00 PM +0000,Environmental,"watershed,floodplain",480,Bruce Bacia,geospatialdatadev@austintexas.gov,Public Domain,published,,,City of Austin Watershed Protection Department Watershed Engineering Division,,Communication and Technology Management,,,https://data.austintexas.gov/resource/uphq-h3jn.json,Monthly,,,,,,,,,,,,,,,,,,,,,hsxc-89wg,Not in Queue,official
https://data.austintexas.gov/d/hqpf-kr96,hqpf-kr96,true,false,,data.austintexas.gov,gis map,Creek Lines,1315,03/10/2015 05:59:00 PM +0000,02/03/2017 08:40:00 PM +0000,Geodata,"creeks,streams,channel,centerline,flowpath",784,Ben Vanderford,,Public Domain,published,,,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/hqpf-kr96.json,As Needed,,,,,,,,,,,,,,,,,,,,,nhfc-9rge,Not in Queue,official
https://data.austintexas.gov/d/yqxj-7evp,yqxj-7evp,true,false,,data.austintexas.gov,dataset,City of Austin Public Art Collection,976,08/22/2012 09:18:00 PM +0000,08/22/2012 09:19:00 PM +0000,Fun,"art,culture,public,collection,aipp",568,Melissa Alvarado,,,published,,,City of Austin,,Other,,,https://data.austintexas.gov/resource/yqxj-7evp.json,Quarterly,,,,,,,,,,,,,,,,,,,,,kzrv-d9p3,Not in Queue,official
https://data.austintexas.gov/d/kj68-c8mg,kj68-c8mg,true,false,,data.austintexas.gov,gis map,Flum Combined,1181,03/10/2015 05:37:00 PM +0000,02/03/2017 07:42:00 PM +0000,Geodata,"future land use map. flum,planning,neighborhood",408,Ben Vanderford,,Public Domain,published,,,Communications and Technology Management,,,,,https://data.austintexas.gov/resource/kj68-c8mg.json,,,,,,,,,,,,,,,,,,,,,,nhfc-9rge,Not in Queue,official
https://data.austintexas.gov/d/rqj4-hcbq,rqj4-hcbq,true,false,,data.austintexas.gov,gis map,Subdivisions,1157,03/05/2015 07:55:00 PM +0000,02/03/2017 08:12:00 PM +0000,Geodata,"subdivision,development,planning cadastre",464,Ben Vanderford,,Public Domain,published,,,Communications and Technology Management,,,,,https://data.austintexas.gov/resource/rqj4-hcbq.json,,,,,,,,,,,,,,,,,,,,,,nhfc-9rge,Not in Queue,official
https://data.austintexas.gov/d/aqug-n98v,aqug-n98v,true,false,,data.austintexas.gov,gis map,Land Use Inventory,1642,02/09/2016 09:40:00 PM +0000,02/09/2016 09:40:00 PM +0000,Geodata,"planning,cadastre,land use,appraisal,urban,comprehensive",751,EGS Data Services,,Public Domain,published,,,Development Service Dept.,,Communication and Technology Management,,,https://data.austintexas.gov/resource/aqug-n98v.json,Monthly,,,,,,,,,,,,,,,,,,,,,52wx-7e7j,Not in Queue,official
https://data.austintexas.gov/d/6wtj-zbtb,6wtj-zbtb,true,false,,data.austintexas.gov,dataset,Austin Code Complaint Cases,2532,04/30/2015 07:19:00 PM +0000,02/21/2017 01:11:00 PM +0000,Government,,781,opendataatx,shawn.lincoln@austintexas.gov,Public Domain,published,,,Austin Code Department,,Austin Code Compliance,,,https://data.austintexas.gov/resource/6wtj-zbtb.json,Daily,,,,,,,,,,,,,,,,,,,,,99uc-9byy,Not in Queue,official
https://data.austintexas.gov/d/r6sg-xka2,r6sg-xka2,true,false,,data.austintexas.gov,dataset,APD Incident Extract 2008,1029,12/16/2011 09:18:00 PM +0000,08/19/2016 01:51:00 PM +0000,Public Safety,,1536,opendataatx,,,published,,,City of Austin,,Austin Police ,,,https://data.austintexas.gov/resource/r6sg-xka2.json,Daily,,,,,,,,,,,,,,,,,,,,,99uc-9byy,Not in Queue,official
https://data.austintexas.gov/d/6v78-dj3u,6v78-dj3u,true,false,,data.austintexas.gov,dataset,Health and Human Services Locations,507,08/07/2013 09:18:00 PM +0000,11/17/2014 03:37:00 PM +0000,Health,"health,location,map,fdhealth",476,AustinGo,,,published,,,,,Austin Public Health,,,https://data.austintexas.gov/resource/6v78-dj3u.json,As Needed,,,,,,,,,,,,,,,,,,,,,czye-wfgc,Not in Queue,official
https://data.austintexas.gov/d/pdd5-ehn6,pdd5-ehn6,true,false,,data.austintexas.gov,gis map,Urban Roadways,1406,03/10/2015 05:24:00 PM +0000,08/27/2016 07:09:00 PM +0000,Geodata,"transportation,mobility,urban roadways",381,Ben Vanderford,,Public Domain,published,,,Planning and Development Review,,Communication and Technology Management,,,https://data.austintexas.gov/resource/pdd5-ehn6.json,As Needed,,,,,,,,,,,,,,,,,,,,,nhfc-9rge,Not in Queue,official
https://data.austintexas.gov/d/8y67-8tue,8y67-8tue,true,false,,data.austintexas.gov,gis map,Combining and overlay zoning districts,1276,03/05/2015 08:51:00 PM +0000,08/26/2016 11:45:00 PM +0000,Geodata,"combining,overlay,zoning,districts",444,Bruce Bacia,geospatialdatadev@austintexas.gov,Public Domain,published,,,Planning and Development Review Department,,Communication and Technology Management,,,https://data.austintexas.gov/resource/8y67-8tue.json,Monthly,,,,,,,,,,,,,,,,,,,,,hsxc-89wg,Not in Queue,official
https://data.austintexas.gov/d/c7z7-zp6h,c7z7-zp6h,true,false,,data.austintexas.gov,dataset,2015-08-15 Austin Sustainability Indicators,646,08/17/2015 03:19:00 PM +0000,12/13/2016 09:23:00 PM +0000,Environmental,"sustainability,indicators,climate,mobility,transportation,ecosystems,zero waste",392,Lewis Leff,,Public Domain,published,,,Office of Sustainability,,Office of Sustainability,,,https://data.austintexas.gov/resource/c7z7-zp6h.json,Annually,,,,,,,,,,,,,,,,,,,,,4zwe-qybu,Not in Queue,official
https://data.austintexas.gov/d/sr92-z5vs,sr92-z5vs,true,false,,data.austintexas.gov,story,Test Service Group,119,05/06/2016 07:41:00 PM +0000,05/06/2016 07:41:00 PM +0000,,,0,JillioG,,,published,,,,,,,,https://data.austintexas.gov/resource/sr92-z5vs.json,,,,,,,,,,,,,,,,,,,,,,rnmg-6z72,Not in Queue,official
https://data.austintexas.gov/d/rka3-mjzi,rka3-mjzi,true,false,,data.austintexas.gov,dataset,2013: ECAD Commercial Portfolio Manager Reported Data,947,04/01/2014 03:14:00 PM +0000,04/01/2014 03:15:00 PM +0000,Utility,"ecad,commercial,audit,ordinance,building type,score,energy star score,rating,btu/sqft,eui,20110421-002,austin,climate protection",419,Michael McCarthy,ECADDatabaseAdmini@austinenergy.com,Public Domain,published,,,Austin Energy,http://www.Austinenergy.com,Austin Energy,,,https://data.austintexas.gov/resource/rka3-mjzi.json,Annually,,,,,,,,,,,,,,,,,,,,,fqy8-r3v8,Not in Queue,official
https://data.austintexas.gov/d/23x8-agw7,23x8-agw7,true,false,,data.austintexas.gov,gis map,Zipcodes,1152,02/20/2015 07:14:00 PM +0000,08/24/2016 04:42:00 AM +0000,Geodata,"postal,zip code,zipcode",655,Aubrey Drescher,,Public Domain,published,,,Communications and Technology Management,,Communication and Technology Management,,,https://data.austintexas.gov/resource/23x8-agw7.json,As Needed,,,,,,,,,,,,,,,,,,,,,gz88-dpub,Not in Queue,official
https://data.austintexas.gov/d/99y8-6pgc,99y8-6pgc,true,false,,data.austintexas.gov,gis map,Hydrography Polygons 2006,1050,03/05/2015 08:30:00 PM +0000,08/27/2016 07:08:00 PM +0000,Geodata,"inland waters,lake polygons,water bodies,colorado river,lake travis,ladybird lake,decker lake",779,Ben Vanderford,ben.vanderford@austintexas.gov,Public Domain,published,,,Communications and Technology Management,,Communication and Technology Management,,,https://data.austintexas.gov/resource/99y8-6pgc.json,As Needed,,,,,,,,,,,,,,,,,,,,,nhfc-9rge,Not in Queue,official
https://data.austintexas.gov/d/upp2-fp85,upp2-fp85,true,false,,data.austintexas.gov,gis map,Creek Buffers,1102,03/10/2015 05:55:00 PM +0000,02/03/2017 08:45:00 PM +0000,Geodata,"creek buffers,setbacks,critical water quality zone,water quality transition zone",556,Ben Vanderford,,Public Domain,published,,,Watershed Protection Department,,Watershed Protection,,,https://data.austintexas.gov/resource/upp2-fp85.json,As Needed,,,,,,,,,,,,,,,,,,,,,nhfc-9rge,Not in Queue,official
https://data.austintexas.gov/d/xbbp-8bw7,xbbp-8bw7,true,false,,data.austintexas.gov,dataset,November Austin Animal Center Outcomes,664,12/02/2013 11:15:00 PM +0000,12/02/2013 11:16:00 PM +0000,Government,"cat,dog,outcome,austin animal center",301,Austin Animal Center,,,published,,,Austin Animal Center,http://austinanimalcenter.org,Animal Services,,,https://data.austintexas.gov/resource/xbbp-8bw7.json,Monthly,,,,,,,,,,,,,,,,,,,,,p3dk-w2wy,Not in Queue,official
https://data.austintexas.gov/d/a6pm-qynf,a6pm-qynf,true,false,,data.austintexas.gov,dataset,Austin Energy System Peak Demand,826,12/16/2011 01:55:00 PM +0000,10/03/2016 04:20:00 PM +0000,,,323,Shannon Wisner,,,published,,,City of Austin,,Austin Energy,,,https://data.austintexas.gov/resource/a6pm-qynf.json,Annually,,,,,,,,,,,,,,,,,,,,,fxfz-wsmq,Not in Queue,official
https://data.austintexas.gov/d/kyp9-ynfw,kyp9-ynfw,true,false,,data.austintexas.gov,dataset,Bond Program Spending Summary,653,07/07/2014 04:09:00 PM +0000,10/03/2016 10:07:00 PM +0000,Capital Planning,"cip,bond,bonds",353,zashburn,ashley.parsons@austintexas.gov,,published,,,City of Austin,,Management Services,,,https://data.austintexas.gov/resource/kyp9-ynfw.json,Quarterly,,,,,,,,,,,,,,,,,,,,,55xj-9sst,Not in Queue,official
https://data.austintexas.gov/d/afwp-v695,afwp-v695,true,false,,data.austintexas.gov,dataset,Austin Code Complaint Case Events,3954,04/29/2015 06:20:00 PM +0000,02/21/2017 01:11:00 PM +0000,Government,,394,opendataatx,shawn.lincoln@austintexas.gov,Public Domain,published,,,Austin Code Department,,Austin Code Compliance,,,https://data.austintexas.gov/resource/afwp-v695.json,Daily,,,,,,,,,,,,,,,,,,,,,99uc-9byy,Not in Queue,official
https://data.austintexas.gov/d/gjtj-jt2d,gjtj-jt2d,true,false,,data.austintexas.gov,dataset,EMS - Incidents by Month,806,10/16/2014 01:33:00 PM +0000,02/01/2017 02:30:00 PM +0000,Public Safety,"ems,incidents,atcems,demand,workload,response times,incident counts,incident priority,city,county,coa,operations",397,Austin-Travis County EMS,EMSDataQuestions@austintexas.gov,,published,,,Austin-Travis County EMS,http://www.austintexas.gov/department/ems,Emergency Medical Services,,,https://data.austintexas.gov/resource/gjtj-jt2d.json,Monthly,,,,,,,,,,,,,,,,,,,,,4zcf-8die,Not in Queue,official
https://data.austintexas.gov/d/vfwe-ky9j,vfwe-ky9j,true,false,,data.austintexas.gov,gis map,Core Transit Corridors,1212,03/05/2015 03:45:00 PM +0000,08/24/2016 04:42:00 AM +0000,Geodata,"core,transit,corridors,development,code,transportation,mobility",416,Aubrey Drescher,,Public Domain,published,,,Planning and Development Review,,Communication and Technology Management,,,https://data.austintexas.gov/resource/vfwe-ky9j.json,Monthly,,,,,,,,,,,,,,,,,,,,,gz88-dpub,Not in Queue,official
https://data.austintexas.gov/d/3ghn-wv5a,3ghn-wv5a,true,false,,data.austintexas.gov,dataset,2012 Austin Animal Center Intakes,741,11/21/2013 07:57:00 PM +0000,11/21/2013 08:01:00 PM +0000,Government,"animals,animal services,2012,intake,austin animal center",363,Austin Animal Center,,,published,,,Austin Animal Center,http://austinanimalcenter.org,Animal Services,,,https://data.austintexas.gov/resource/3ghn-wv5a.json,Annually,,,,,,,,,,,,,,,,,,,,,p3dk-w2wy,Not in Queue,official
https://data.austintexas.gov/d/qqq7-34jd,qqq7-34jd,true,false,,data.austintexas.gov,gis map,Austin City Grid 200,945,03/05/2015 09:43:00 PM +0000,08/26/2016 11:44:00 PM +0000,Geodata,"austin,city,grid,200",261,Bruce Bacia,geospatialdatadev@austintexas.gov,Public Domain,published,,,Communications and Technology Management,,Communication and Technology Management,,,https://data.austintexas.gov/resource/qqq7-34jd.json,Monthly,,,,,,,,,,,,,,,,,,,,,hsxc-89wg,Not in Queue,official
https://data.austintexas.gov/d/xp28-5kft,xp28-5kft,true,false,,data.austintexas.gov,dataset,2014 Austin Digital Assessment Individual Responses,1090,06/16/2015 08:28:00 PM +0000,06/16/2015 08:35:00 PM +0000,Government,"technology,digital inclusion,public access,training,literacy,online,community",274,Sharla Chamberlain,sharla.chamberlain@austintexas.gov,Public Domain,published,,,City of Austin Office of Telecommunications and Regulatory Affairs,http://austintexas.gov/digitalinclusion,Telecom & Regulatory Affairs,,,https://data.austintexas.gov/resource/xp28-5kft.json,As Needed,,,,,,,,,,,,,,,,,,,,,yczp-v4p4,Not in Queue,official
https://data.austintexas.gov/d/askx-pbnh,askx-pbnh,true,false,,data.austintexas.gov,dataset,2013: ECAD Multi-Family Energy Audit and EUI Data,736,03/14/2014 06:16:00 PM +0000,03/14/2014 06:16:00 PM +0000,Utility,"ecad,multi-family,multifamily,audit,ordinance,duct leakage,attic insulation,eui,20110421-002,austin",409,Michael McCarthy,ECADDatabaseAdmini@austinenergy.com,Public Domain,published,,,Austin Energy,http://austinenergy.com,Austin Energy,,,https://data.austintexas.gov/resource/askx-pbnh.json,Annually,,,,,,,,,,,,,,,,,,,,,fqy8-r3v8,Not in Queue,official
https://data.austintexas.gov/d/uqe6-trgb,uqe6-trgb,true,false,,data.austintexas.gov,dataset,Municipal Court Caseload Information FY 2014,653,11/14/2013 03:37:00 PM +0000,02/13/2017 07:52:00 PM +0000,Public Safety,"municipal,court,violation",974,Jim Warren,,,published,,,City of Austin,http://www.austintexas.gov,Municipal Court,,,https://data.austintexas.gov/resource/uqe6-trgb.json,Monthly,,,,,,,,,,,,,,,,,,,,,rjt7-ysrk,Not in Queue,official
